,movie_id,title,genres,user_id,rating,timestamp
11239,356,Forrest Gump (1994),Comedy|Drama|Romance|War,445,5.0,1360005908
11241,356,Forrest Gump (1994),Comedy|Drama|Romance|War,449,5.0,836907604
11246,356,Forrest Gump (1994),Comedy|Drama|Romance|War,458,5.0,1365115640
11158,356,Forrest Gump (1994),Comedy|Drama|Romance|War,268,5.0,1314894036
11071,356,Forrest Gump (1994),Comedy|Drama|Romance|War,114,5.0,838365840
11063,356,Forrest Gump (1994),Comedy|Drama|Romance|War,94,5.0,1291779585
11066,356,Forrest Gump (1994),Comedy|Drama|Romance|War,99,5.0,938584975
11078,356,Forrest Gump (1994),Comedy|Drama|Romance|War,125,5.0,1244537870
11081,356,Forrest Gump (1994),Comedy|Drama|Romance|War,128,5.0,1049682548
11083,356,Forrest Gump (1994),Comedy|Drama|Romance|War,131,5.0,992138595
11091,356,Forrest Gump (1994),Comedy|Drama|Romance|War,143,5.0,1149649352
11061,356,Forrest Gump (1994),Comedy|Drama|Romance|War,91,5.0,1448798168
11022,356,Forrest Gump (1994),Comedy|Drama|Romance|War,13,5.0,1331380018
11025,356,Forrest Gump (1994),Comedy|Drama|Romance|War,19,5.0,855192120
11032,356,Forrest Gump (1994),Comedy|Drama|Romance|War,30,5.0,945122709
11033,356,Forrest Gump (1994),Comedy|Drama|Romance|War,32,5.0,834828248
11038,356,Forrest Gump (1994),Comedy|Drama|Romance|War,43,5.0,974768654
11048,356,Forrest Gump (1994),Comedy|Drama|Romance|War,69,5.0,1366831102
11050,356,Forrest Gump (1994),Comedy|Drama|Romance|War,73,5.0,1255844449
11054,356,Forrest Gump (1994),Comedy|Drama|Romance|War,78,5.0,1274050745
11056,356,Forrest Gump (1994),Comedy|Drama|Romance|War,82,5.0,835973504
11093,356,Forrest Gump (1994),Comedy|Drama|Romance|War,145,5.0,845421676
11097,356,Forrest Gump (1994),Comedy|Drama|Romance|War,151,5.0,847296653
11146,356,Forrest Gump (1994),Comedy|Drama|Romance|War,250,5.0,1469700413
11139,356,Forrest Gump (1994),Comedy|Drama|Romance|War,242,5.0,956682894
11141,356,Forrest Gump (1994),Comedy|Drama|Romance|War,244,5.0,1448175557
11142,356,Forrest Gump (1994),Comedy|Drama|Romance|War,245,5.0,1011237948
11143,356,Forrest Gump (1994),Comedy|Drama|Romance|War,247,5.0,953100431
11144,356,Forrest Gump (1994),Comedy|Drama|Romance|War,248,5.0,1031528582
11145,356,Forrest Gump (1994),Comedy|Drama|Romance|War,249,5.0,839461615
11147,356,Forrest Gump (1994),Comedy|Drama|Romance|War,251,5.0,1476478274
11134,356,Forrest Gump (1994),Comedy|Drama|Romance|War,235,5.0,1111558324
11148,356,Forrest Gump (1994),Comedy|Drama|Romance|War,253,5.0,1215823900
11153,356,Forrest Gump (1994),Comedy|Drama|Romance|War,261,5.0,1101665501
11136,356,Forrest Gump (1994),Comedy|Drama|Romance|War,239,5.0,991858310
11113,356,Forrest Gump (1994),Comedy|Drama|Romance|War,188,5.0,841063568
11100,356,Forrest Gump (1994),Comedy|Drama|Romance|War,160,5.0,974256558
11102,356,Forrest Gump (1994),Comedy|Drama|Romance|War,163,5.0,1294158771
11107,356,Forrest Gump (1994),Comedy|Drama|Romance|War,177,5.0,907515749
11109,356,Forrest Gump (1994),Comedy|Drama|Romance|War,182,5.0,845743798
11131,356,Forrest Gump (1994),Comedy|Drama|Romance|War,230,5.0,1424846892
11117,356,Forrest Gump (1994),Comedy|Drama|Romance|War,194,5.0,848098235
11130,356,Forrest Gump (1994),Comedy|Drama|Romance|War,225,5.0,845565783
11259,356,Forrest Gump (1994),Comedy|Drama|Romance|War,483,5.0,1465387336
11286,356,Forrest Gump (1994),Comedy|Drama|Romance|War,530,5.0,880081099
11293,356,Forrest Gump (1994),Comedy|Drama|Romance|War,546,5.0,1300579552
11298,356,Forrest Gump (1994),Comedy|Drama|Romance|War,559,5.0,903144451
11306,356,Forrest Gump (1994),Comedy|Drama|Romance|War,569,5.0,965068229
11307,356,Forrest Gump (1994),Comedy|Drama|Romance|War,570,5.0,1475783279
11315,356,Forrest Gump (1994),Comedy|Drama|Romance|War,584,5.0,1271762270
11318,356,Forrest Gump (1994),Comedy|Drama|Romance|War,588,5.0,842298126
11279,356,Forrest Gump (1994),Comedy|Drama|Romance|War,518,5.0,945361653
11265,356,Forrest Gump (1994),Comedy|Drama|Romance|War,495,5.0,846384215
11266,356,Forrest Gump (1994),Comedy|Drama|Romance|War,496,5.0,834060194
11278,356,Forrest Gump (1994),Comedy|Drama|Romance|War,517,5.0,846449907
11267,356,Forrest Gump (1994),Comedy|Drama|Romance|War,500,5.0,1228920719
11271,356,Forrest Gump (1994),Comedy|Drama|Romance|War,508,5.0,844376016
11274,356,Forrest Gump (1994),Comedy|Drama|Romance|War,512,5.0,1435375890
11356,356,Forrest Gump (1994),Comedy|Drama|Romance|War,671,5.0,1063503911
11321,356,Forrest Gump (1994),Comedy|Drama|Romance|War,593,5.0,840995512
11322,356,Forrest Gump (1994),Comedy|Drama|Romance|War,596,5.0,1138658566
11327,356,Forrest Gump (1994),Comedy|Drama|Romance|War,607,5.0,1118246433
11329,356,Forrest Gump (1994),Comedy|Drama|Romance|War,611,5.0,1471524463
11333,356,Forrest Gump (1994),Comedy|Drama|Romance|War,623,5.0,1225255827
11337,356,Forrest Gump (1994),Comedy|Drama|Romance|War,629,5.0,841414056
11340,356,Forrest Gump (1994),Comedy|Drama|Romance|War,641,5.0,834984620
11354,356,Forrest Gump (1994),Comedy|Drama|Romance|War,666,5.0,838920959
11341,356,Forrest Gump (1994),Comedy|Drama|Romance|War,646,5.0,953449488
11344,356,Forrest Gump (1994),Comedy|Drama|Romance|War,653,5.0,948161010
11347,356,Forrest Gump (1994),Comedy|Drama|Romance|War,658,5.0,941489110
11350,356,Forrest Gump (1994),Comedy|Drama|Romance|War,662,5.0,839022292
11172,356,Forrest Gump (1994),Comedy|Drama|Romance|War,300,4.5,1108045520
11170,356,Forrest Gump (1994),Comedy|Drama|Romance|War,295,4.5,1100132048
11163,356,Forrest Gump (1994),Comedy|Drama|Romance|War,282,4.5,1111493734
11174,356,Forrest Gump (1994),Comedy|Drama|Romance|War,304,4.5,1352655609
11179,356,Forrest Gump (1994),Comedy|Drama|Romance|War,313,4.5,1101033896
11180,356,Forrest Gump (1994),Comedy|Drama|Romance|War,314,4.5,1437338070
11205,356,Forrest Gump (1994),Comedy|Drama|Romance|War,379,4.5,1378180177
11186,356,Forrest Gump (1994),Comedy|Drama|Romance|War,333,4.5,1441197368
11096,356,Forrest Gump (1994),Comedy|Drama|Romance|War,150,4.5,1113907410
11084,356,Forrest Gump (1994),Comedy|Drama|Romance|War,132,4.5,1284656497
11088,356,Forrest Gump (1994),Comedy|Drama|Romance|War,140,4.5,1398069548
11135,356,Forrest Gump (1994),Comedy|Drama|Romance|War,238,4.5,1459365351
11127,356,Forrest Gump (1994),Comedy|Drama|Romance|War,216,4.5,1095792565
11124,356,Forrest Gump (1994),Comedy|Drama|Romance|War,208,4.5,1402192320
11112,356,Forrest Gump (1994),Comedy|Drama|Romance|War,187,4.5,1228072373
11120,356,Forrest Gump (1994),Comedy|Drama|Romance|War,199,4.5,1219674099
11302,356,Forrest Gump (1994),Comedy|Drama|Romance|War,563,4.5,1380229120
11309,356,Forrest Gump (1994),Comedy|Drama|Romance|War,574,4.5,1232821038
11268,356,Forrest Gump (1994),Comedy|Drama|Romance|War,501,4.5,1283137639
11282,356,Forrest Gump (1994),Comedy|Drama|Romance|War,523,4.5,1202234691
11352,356,Forrest Gump (1994),Comedy|Drama|Romance|War,664,4.5,1343731916
11342,356,Forrest Gump (1994),Comedy|Drama|Romance|War,648,4.5,1176754950
11338,356,Forrest Gump (1994),Comedy|Drama|Romance|War,630,4.5,1443807710
11238,356,Forrest Gump (1994),Comedy|Drama|Romance|War,443,4.5,1427775397
11231,356,Forrest Gump (1994),Comedy|Drama|Romance|War,431,4.5,1165548284
11224,356,Forrest Gump (1994),Comedy|Drama|Romance|War,418,4.5,1132178150
11230,356,Forrest Gump (1994),Comedy|Drama|Romance|War,430,4.5,1172908444
11228,356,Forrest Gump (1994),Comedy|Drama|Romance|War,426,4.5,1310374614
11255,356,Forrest Gump (1994),Comedy|Drama|Romance|War,475,4.5,1446908262
11031,356,Forrest Gump (1994),Comedy|Drama|Romance|War,26,4.5,1352058551
11029,356,Forrest Gump (1994),Comedy|Drama|Romance|War,23,4.5,1148728785
11065,356,Forrest Gump (1994),Comedy|Drama|Romance|War,98,4.5,1459405061
11074,356,Forrest Gump (1994),Comedy|Drama|Romance|War,120,4.5,1167422193
11072,356,Forrest Gump (1994),Comedy|Drama|Romance|War,116,4.5,1163454645
11037,356,Forrest Gump (1994),Comedy|Drama|Romance|War,42,4.5,1473258274
11035,356,Forrest Gump (1994),Comedy|Drama|Romance|War,38,4.5,1390465407
11355,356,Forrest Gump (1994),Comedy|Drama|Romance|War,667,4.0,847271260
11353,356,Forrest Gump (1994),Comedy|Drama|Romance|War,665,4.0,993179737
11351,356,Forrest Gump (1994),Comedy|Drama|Romance|War,663,4.0,1438397977
11332,356,Forrest Gump (1994),Comedy|Drama|Romance|War,621,4.0,1116476365
11331,356,Forrest Gump (1994),Comedy|Drama|Romance|War,617,4.0,944893837
11330,356,Forrest Gump (1994),Comedy|Drama|Romance|War,615,4.0,1408778740
11348,356,Forrest Gump (1994),Comedy|Drama|Romance|War,659,4.0,834598297
11345,356,Forrest Gump (1994),Comedy|Drama|Romance|War,654,4.0,1145390555
11339,356,Forrest Gump (1994),Comedy|Drama|Romance|War,633,4.0,848517977
11326,356,Forrest Gump (1994),Comedy|Drama|Romance|War,602,4.0,842356712
11262,356,Forrest Gump (1994),Comedy|Drama|Romance|War,491,4.0,940796828
11275,356,Forrest Gump (1994),Comedy|Drama|Romance|War,513,4.0,843771830
11281,356,Forrest Gump (1994),Comedy|Drama|Romance|War,522,4.0,1391350391
11280,356,Forrest Gump (1994),Comedy|Drama|Romance|War,519,4.0,1469181841
11277,356,Forrest Gump (1994),Comedy|Drama|Romance|War,516,4.0,844687085
11276,356,Forrest Gump (1994),Comedy|Drama|Romance|War,514,4.0,853896102
11272,356,Forrest Gump (1994),Comedy|Drama|Romance|War,509,4.0,939329406
11270,356,Forrest Gump (1994),Comedy|Drama|Romance|War,505,4.0,1340405319
11269,356,Forrest Gump (1994),Comedy|Drama|Romance|War,503,4.0,1432365753
11261,356,Forrest Gump (1994),Comedy|Drama|Romance|War,487,4.0,832838265
11260,356,Forrest Gump (1994),Comedy|Drama|Romance|War,486,4.0,1464121000
11258,356,Forrest Gump (1994),Comedy|Drama|Romance|War,481,4.0,1437000890
11317,356,Forrest Gump (1994),Comedy|Drama|Romance|War,586,4.0,1214233961
11316,356,Forrest Gump (1994),Comedy|Drama|Romance|War,585,4.0,974607571
11311,356,Forrest Gump (1994),Comedy|Drama|Romance|War,577,4.0,1111475114
11324,356,Forrest Gump (1994),Comedy|Drama|Romance|War,598,4.0,1008571199
11325,356,Forrest Gump (1994),Comedy|Drama|Romance|War,599,4.0,1329891795
11323,356,Forrest Gump (1994),Comedy|Drama|Romance|War,597,4.0,940707703
11320,356,Forrest Gump (1994),Comedy|Drama|Romance|War,592,4.0,995422609
11319,356,Forrest Gump (1994),Comedy|Drama|Romance|War,590,4.0,848677408
11295,356,Forrest Gump (1994),Comedy|Drama|Romance|War,548,4.0,857405981
11292,356,Forrest Gump (1994),Comedy|Drama|Romance|War,544,4.0,1435787001
11291,356,Forrest Gump (1994),Comedy|Drama|Romance|War,541,4.0,976829473
11290,356,Forrest Gump (1994),Comedy|Drama|Romance|War,537,4.0,879502683
11288,356,Forrest Gump (1994),Comedy|Drama|Romance|War,534,4.0,973374023
11296,356,Forrest Gump (1994),Comedy|Drama|Romance|War,550,4.0,943372349
11299,356,Forrest Gump (1994),Comedy|Drama|Romance|War,560,4.0,1452848616
11308,356,Forrest Gump (1994),Comedy|Drama|Romance|War,572,4.0,1436466692
11304,356,Forrest Gump (1994),Comedy|Drama|Romance|War,567,4.0,1436823505
11301,356,Forrest Gump (1994),Comedy|Drama|Romance|War,562,4.0,1167428696
11101,356,Forrest Gump (1994),Comedy|Drama|Romance|War,161,4.0,837629488
11104,356,Forrest Gump (1994),Comedy|Drama|Romance|War,166,4.0,1064889082
11114,356,Forrest Gump (1994),Comedy|Drama|Romance|War,191,4.0,839925631
11111,356,Forrest Gump (1994),Comedy|Drama|Romance|War,185,4.0,1003524536
11105,356,Forrest Gump (1994),Comedy|Drama|Romance|War,168,4.0,848866615
11087,356,Forrest Gump (1994),Comedy|Drama|Romance|War,138,4.0,1440378996
11086,356,Forrest Gump (1994),Comedy|Drama|Romance|War,134,4.0,1361245469
11080,356,Forrest Gump (1994),Comedy|Drama|Romance|War,127,4.0,842322467
11079,356,Forrest Gump (1994),Comedy|Drama|Romance|War,126,4.0,833286916
11099,356,Forrest Gump (1994),Comedy|Drama|Romance|War,159,4.0,1183519794
11094,356,Forrest Gump (1994),Comedy|Drama|Romance|War,146,4.0,1256071022
11140,356,Forrest Gump (1994),Comedy|Drama|Romance|War,243,4.0,1094223770
11133,356,Forrest Gump (1994),Comedy|Drama|Romance|War,234,4.0,1213808418
11129,356,Forrest Gump (1994),Comedy|Drama|Romance|War,220,4.0,970500060
11128,356,Forrest Gump (1994),Comedy|Drama|Romance|War,219,4.0,974474429
11116,356,Forrest Gump (1994),Comedy|Drama|Romance|War,193,4.0,971215478
11115,356,Forrest Gump (1994),Comedy|Drama|Romance|War,192,4.0,843633747
11125,356,Forrest Gump (1994),Comedy|Drama|Romance|War,212,4.0,1228789362
11122,356,Forrest Gump (1994),Comedy|Drama|Romance|War,201,4.0,1110498250
11121,356,Forrest Gump (1994),Comedy|Drama|Romance|War,200,4.0,1437932699
11030,356,Forrest Gump (1994),Comedy|Drama|Romance|War,24,4.0,849282540
11027,356,Forrest Gump (1994),Comedy|Drama|Romance|War,21,4.0,853846443
11045,356,Forrest Gump (1994),Comedy|Drama|Romance|War,66,4.0,974597735
11044,356,Forrest Gump (1994),Comedy|Drama|Romance|War,64,4.0,843159871
11042,356,Forrest Gump (1994),Comedy|Drama|Romance|War,56,4.0,1467002971
11041,356,Forrest Gump (1994),Comedy|Drama|Romance|War,50,4.0,847412567
11040,356,Forrest Gump (1994),Comedy|Drama|Romance|War,49,4.0,978041224
11039,356,Forrest Gump (1994),Comedy|Drama|Romance|War,48,4.0,1319744507
11021,356,Forrest Gump (1994),Comedy|Drama|Romance|War,8,4.0,1154400390
11019,356,Forrest Gump (1994),Comedy|Drama|Romance|War,5,4.0,1163374152
11068,356,Forrest Gump (1994),Comedy|Drama|Romance|War,108,4.0,843302026
11077,356,Forrest Gump (1994),Comedy|Drama|Romance|War,124,4.0,1147861623
11075,356,Forrest Gump (1994),Comedy|Drama|Romance|War,121,4.0,833059029
11069,356,Forrest Gump (1994),Comedy|Drama|Romance|War,110,4.0,840100475
11052,356,Forrest Gump (1994),Comedy|Drama|Romance|War,75,4.0,1143048117
11051,356,Forrest Gump (1994),Comedy|Drama|Romance|War,74,4.0,942705608
11049,356,Forrest Gump (1994),Comedy|Drama|Romance|War,72,4.0,1461778698
11047,356,Forrest Gump (1994),Comedy|Drama|Romance|War,68,4.0,1194741632
11046,356,Forrest Gump (1994),Comedy|Drama|Romance|War,67,4.0,854714498
11055,356,Forrest Gump (1994),Comedy|Drama|Romance|War,79,4.0,1182994610
11062,356,Forrest Gump (1994),Comedy|Drama|Romance|War,92,4.0,848525589
11060,356,Forrest Gump (1994),Comedy|Drama|Romance|War,88,4.0,1239757626
11059,356,Forrest Gump (1994),Comedy|Drama|Romance|War,85,4.0,837506902
11057,356,Forrest Gump (1994),Comedy|Drama|Romance|War,83,4.0,1156207431
11226,356,Forrest Gump (1994),Comedy|Drama|Romance|War,422,4.0,980859825
11225,356,Forrest Gump (1994),Comedy|Drama|Romance|War,421,4.0,835170289
11223,356,Forrest Gump (1994),Comedy|Drama|Romance|War,417,4.0,1112585205
11235,356,Forrest Gump (1994),Comedy|Drama|Romance|War,440,4.0,835337200
11233,356,Forrest Gump (1994),Comedy|Drama|Romance|War,433,4.0,1417930530
11232,356,Forrest Gump (1994),Comedy|Drama|Romance|War,432,4.0,1271227565
11204,356,Forrest Gump (1994),Comedy|Drama|Romance|War,375,4.0,845491901
11200,356,Forrest Gump (1994),Comedy|Drama|Romance|War,362,4.0,1218723685
11209,356,Forrest Gump (1994),Comedy|Drama|Romance|War,383,4.0,852810325
11222,356,Forrest Gump (1994),Comedy|Drama|Romance|War,416,4.0,841446669
11215,356,Forrest Gump (1994),Comedy|Drama|Romance|War,400,4.0,840205154
11212,356,Forrest Gump (1994),Comedy|Drama|Romance|War,388,4.0,973840479
11252,356,Forrest Gump (1994),Comedy|Drama|Romance|War,471,4.0,1239659177
11248,356,Forrest Gump (1994),Comedy|Drama|Romance|War,461,4.0,1091958405
11244,356,Forrest Gump (1994),Comedy|Drama|Romance|War,456,4.0,1432307893
11242,356,Forrest Gump (1994),Comedy|Drama|Romance|War,452,4.0,976421889
11253,356,Forrest Gump (1994),Comedy|Drama|Romance|War,472,4.0,939071839
11171,356,Forrest Gump (1994),Comedy|Drama|Romance|War,297,4.0,1318705332
11169,356,Forrest Gump (1994),Comedy|Drama|Romance|War,294,4.0,1047071834
11157,356,Forrest Gump (1994),Comedy|Drama|Romance|War,266,4.0,840452291
11156,356,Forrest Gump (1994),Comedy|Drama|Romance|War,264,4.0,995664904
11155,356,Forrest Gump (1994),Comedy|Drama|Romance|War,263,4.0,1117843241
11152,356,Forrest Gump (1994),Comedy|Drama|Romance|War,260,4.0,1207985437
11151,356,Forrest Gump (1994),Comedy|Drama|Romance|War,259,4.0,949948831
11181,356,Forrest Gump (1994),Comedy|Drama|Romance|War,317,4.0,847633469
11195,356,Forrest Gump (1994),Comedy|Drama|Romance|War,350,4.0,1003179997
11184,356,Forrest Gump (1994),Comedy|Drama|Romance|War,324,4.0,1451519729
11183,356,Forrest Gump (1994),Comedy|Drama|Romance|War,320,4.0,1424366509
11189,356,Forrest Gump (1994),Comedy|Drama|Romance|War,338,4.0,841656247
11264,356,Forrest Gump (1994),Comedy|Drama|Romance|War,494,3.5,1342747833
11300,356,Forrest Gump (1994),Comedy|Drama|Romance|War,561,3.5,1172696276
11313,356,Forrest Gump (1994),Comedy|Drama|Romance|War,580,3.5,1220561614
11287,356,Forrest Gump (1994),Comedy|Drama|Romance|War,531,3.5,1243454685
11284,356,Forrest Gump (1994),Comedy|Drama|Romance|War,527,3.5,1281233606
11103,356,Forrest Gump (1994),Comedy|Drama|Romance|War,165,3.5,1111480611
11095,356,Forrest Gump (1994),Comedy|Drama|Romance|War,149,3.5,1436919682
11085,356,Forrest Gump (1994),Comedy|Drama|Romance|War,133,3.5,1416147092
11150,356,Forrest Gump (1994),Comedy|Drama|Romance|War,255,3.5,1237062255
11082,356,Forrest Gump (1994),Comedy|Drama|Romance|War,130,3.5,1138998954
11036,356,Forrest Gump (1994),Comedy|Drama|Romance|War,41,3.5,1109811944
11028,356,Forrest Gump (1994),Comedy|Drama|Romance|War,22,3.5,1131663409
11070,356,Forrest Gump (1994),Comedy|Drama|Romance|War,111,3.5,1097429651
11053,356,Forrest Gump (1994),Comedy|Drama|Romance|War,77,3.5,1163006023
11245,356,Forrest Gump (1994),Comedy|Drama|Romance|War,457,3.5,1471384637
11243,356,Forrest Gump (1994),Comedy|Drama|Romance|War,455,3.5,1110395574
11236,356,Forrest Gump (1994),Comedy|Drama|Romance|War,441,3.5,1078145967
11229,356,Forrest Gump (1994),Comedy|Drama|Romance|War,428,3.5,1304133595
11168,356,Forrest Gump (1994),Comedy|Drama|Romance|War,293,3.5,1064615865
11162,356,Forrest Gump (1994),Comedy|Drama|Romance|War,281,3.5,1113685087
11196,356,Forrest Gump (1994),Comedy|Drama|Romance|War,353,3.5,1112268672
11193,356,Forrest Gump (1994),Comedy|Drama|Romance|War,345,3.5,1106949140
11273,356,Forrest Gump (1994),Comedy|Drama|Romance|War,510,3.0,946880364
11263,356,Forrest Gump (1994),Comedy|Drama|Romance|War,493,3.0,954685288
11221,356,Forrest Gump (1994),Comedy|Drama|Romance|War,415,3.0,848984762
11219,356,Forrest Gump (1994),Comedy|Drama|Romance|War,408,3.0,933033418
11214,356,Forrest Gump (1994),Comedy|Drama|Romance|War,396,3.0,834998388
11213,356,Forrest Gump (1994),Comedy|Drama|Romance|War,391,3.0,891533883
11210,356,Forrest Gump (1994),Comedy|Drama|Romance|War,384,3.0,1154365030
11208,356,Forrest Gump (1994),Comedy|Drama|Romance|War,382,3.0,1371829114
11207,356,Forrest Gump (1994),Comedy|Drama|Romance|War,381,3.0,1018645727
11203,356,Forrest Gump (1994),Comedy|Drama|Romance|War,373,3.0,938979970
11251,356,Forrest Gump (1994),Comedy|Drama|Romance|War,468,3.0,1296195502
11250,356,Forrest Gump (1994),Comedy|Drama|Romance|War,463,3.0,1049924031
11240,356,Forrest Gump (1994),Comedy|Drama|Romance|War,448,3.0,1444761400
11283,356,Forrest Gump (1994),Comedy|Drama|Romance|War,525,3.0,1024928599
11285,356,Forrest Gump (1994),Comedy|Drama|Romance|War,529,3.0,960264145
11289,356,Forrest Gump (1994),Comedy|Drama|Romance|War,535,3.0,838630735
11349,356,Forrest Gump (1994),Comedy|Drama|Romance|War,660,3.0,1436680081
11346,356,Forrest Gump (1994),Comedy|Drama|Romance|War,657,3.0,841960819
11343,356,Forrest Gump (1994),Comedy|Drama|Romance|War,649,3.0,834424985
11335,356,Forrest Gump (1994),Comedy|Drama|Romance|War,627,3.0,1201381067
11334,356,Forrest Gump (1994),Comedy|Drama|Romance|War,624,3.0,1019127614
11328,356,Forrest Gump (1994),Comedy|Drama|Romance|War,608,3.0,939461225
11314,356,Forrest Gump (1994),Comedy|Drama|Romance|War,582,3.0,1122170213
11303,356,Forrest Gump (1994),Comedy|Drama|Romance|War,564,3.0,974713872
11016,356,Forrest Gump (1994),Comedy|Drama|Romance|War,2,3.0,835355628
11020,356,Forrest Gump (1994),Comedy|Drama|Romance|War,7,3.0,851868188
11058,356,Forrest Gump (1994),Comedy|Drama|Romance|War,84,3.0,1429910797
11043,356,Forrest Gump (1994),Comedy|Drama|Romance|War,57,3.0,907763065
11034,356,Forrest Gump (1994),Comedy|Drama|Romance|War,36,3.0,847056636
11176,356,Forrest Gump (1994),Comedy|Drama|Romance|War,308,3.0,854376500
11173,356,Forrest Gump (1994),Comedy|Drama|Romance|War,303,3.0,1299446785
11154,356,Forrest Gump (1994),Comedy|Drama|Romance|War,262,3.0,1433898783
11149,356,Forrest Gump (1994),Comedy|Drama|Romance|War,254,3.0,845157265
11132,356,Forrest Gump (1994),Comedy|Drama|Romance|War,232,3.0,955085994
11119,356,Forrest Gump (1994),Comedy|Drama|Romance|War,197,3.0,975428956
11182,356,Forrest Gump (1994),Comedy|Drama|Romance|War,319,3.0,834759671
11185,356,Forrest Gump (1994),Comedy|Drama|Romance|War,328,3.0,1148005830
11089,356,Forrest Gump (1994),Comedy|Drama|Romance|War,141,3.0,944933710
11076,356,Forrest Gump (1994),Comedy|Drama|Romance|War,122,3.0,832773358
11073,356,Forrest Gump (1994),Comedy|Drama|Romance|War,119,3.0,952583089
11067,356,Forrest Gump (1994),Comedy|Drama|Romance|War,105,3.0,1086094614
11090,356,Forrest Gump (1994),Comedy|Drama|Romance|War,142,3.0,997097201
11092,356,Forrest Gump (1994),Comedy|Drama|Romance|War,144,3.0,837455538
11106,356,Forrest Gump (1994),Comedy|Drama|Romance|War,172,3.0,843290566
11110,356,Forrest Gump (1994),Comedy|Drama|Romance|War,184,3.0,833525056
11108,356,Forrest Gump (1994),Comedy|Drama|Romance|War,178,3.0,1437422880
11098,356,Forrest Gump (1994),Comedy|Drama|Romance|War,152,3.0,1335900437
11227,356,Forrest Gump (1994),Comedy|Drama|Romance|War,423,2.5,1353690977
11336,356,Forrest Gump (1994),Comedy|Drama|Romance|War,628,2.5,1413103901
11064,356,Forrest Gump (1994),Comedy|Drama|Romance|War,97,2.5,1460342503
11024,356,Forrest Gump (1994),Comedy|Drama|Romance|War,17,2.5,1127469401
11137,356,Forrest Gump (1994),Comedy|Drama|Romance|War,240,2.5,1098943118
11123,356,Forrest Gump (1994),Comedy|Drama|Romance|War,205,2.5,1442148305
11026,356,Forrest Gump (1994),Comedy|Drama|Romance|War,20,2.0,1238729739
11126,356,Forrest Gump (1994),Comedy|Drama|Romance|War,213,2.0,1462637431
11138,356,Forrest Gump (1994),Comedy|Drama|Romance|War,241,2.0,847339439
11118,356,Forrest Gump (1994),Comedy|Drama|Romance|War,195,2.0,976289373
11312,356,Forrest Gump (1994),Comedy|Drama|Romance|War,578,2.0,1418984486
11310,356,Forrest Gump (1994),Comedy|Drama|Romance|War,575,2.0,1012596248
11294,356,Forrest Gump (1994),Comedy|Drama|Romance|War,547,2.0,986694882
11178,356,Forrest Gump (1994),Comedy|Drama|Romance|War,312,2.0,959934721
11257,356,Forrest Gump (1994),Comedy|Drama|Romance|War,480,2.0,1339456579
11234,356,Forrest Gump (1994),Comedy|Drama|Romance|War,434,2.0,886376312
11247,356,Forrest Gump (1994),Comedy|Drama|Romance|War,460,1.5,1072839132
11197,356,Forrest Gump (1994),Comedy|Drama|Romance|War,354,1.0,846062317
11023,356,Forrest Gump (1994),Comedy|Drama|Romance|War,15,1.0,1058250631
11297,356,Forrest Gump (1994),Comedy|Drama|Romance|War,552,1.0,843322561
11305,356,Forrest Gump (1994),Comedy|Drama|Romance|War,568,1.0,835002400
8847,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,358,5.0,957534455
8842,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,345,5.0,1106949130
8860,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,390,5.0,867075838
8859,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,388,5.0,946522591
8858,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,385,5.0,836678951
8856,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,383,5.0,852810326
8855,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,380,5.0,949369345
8851,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,373,5.0,938979896
8837,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,334,5.0,1447031705
8809,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,268,5.0,1314894033
8808,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,267,5.0,1175984399
8804,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,257,5.0,1338008518
8797,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,242,5.0,956685371
8836,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,327,5.0,1225363942
8835,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,321,5.0,939400862
8832,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,312,5.0,959932443
8829,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,307,5.0,1209040010
8826,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,304,5.0,1352655265
8821,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,292,5.0,1140051024
8820,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,288,5.0,845862084
8891,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,457,5.0,1471383370
8889,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,454,5.0,1463382559
8900,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,472,5.0,940539077
